Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Mineral resources use')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,17.311693518726948,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Freshwater acidification')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.3613733237582853,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater acidification')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.8156454902350685,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Particulate matter formation')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.04919215937975341,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Particulate matter formation')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,5.903059278532717e-05,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Terrestrial acidification')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.3891758338226308,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Terrestrial acidification')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,5.599060138588215,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Freshwater eutrophication')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.005667833238408146,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater eutrophication')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.020535484570006625,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Ionizing radiation, ecosystem quality')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,2.4107812243829144e-08,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Ionizing radiation, human health')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,2.6157218744583084e-07,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Ionizing radiations')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,1245.5818756092817,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Land occupation, biodiversity')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,17.418287690839016,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Land occupation, biodiversity')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,11.463127958847906,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Land transformation, biodiversity')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.9762132691424342,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Land transformation, biodiversity')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,155.3806324886492,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Thermally polluted water')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,8.76571110921576e-05,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Water availability, freshwater ecosystem')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.0009469795970370498,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Water availability, human health')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.00034984618791146006,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Water scarcity')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,132.84165738316253,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Water availability, terrestrial ecosystem')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.0035384475020030243,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Total human health')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,0.001118769611104007,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Total ecosystem quality')",3vflsl2dxzk07x9a8bs8vty0wx62wkt8,320.91161148956877,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Climate change, ecosystem quality, long term')",akqcf2guw1jrysg7fk2ngudfqk0eowi5,29.988773017203492,HeatPump_Air,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Climate change, ecosystem quality, short term')",akqcf2guw1jrysg7fk2ngudfqk0eowi5,28.26455368442893,HeatPump_Air,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Climate change, human health, long term')",akqcf2guw1jrysg7fk2ngudfqk0eowi5,0.00013540397002282403,HeatPump_Air,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Climate change, human health, short term')",akqcf2guw1jrysg7fk2ngudfqk0eowi5,0.00013089016492102084,HeatPump_Air,Construction
